parent_id	result_id	system	version	claim	metric_scope	qualifying_basis	primary_source	artifact_status	disposition_code	disposition	source_card
2601.04641	2601.04641:entropy	DP-MGTD Entropy	DP-MGTD Entropy	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2601.04641	Near-perfect accuracy follows differentially private target-text entity sanitization, an input transformation outside the fixed no-perturbation screen.	exclude_perturbation	named detector after differentially private entity sanitization of the target. Near-perfect accuracy follows differentially private target-text entity sanitization, an input transformation outside the fixed no-perturbation screen.	Full-text source 2601.04641
2601.04641	2601.04641:logrank	DP-MGTD Log-Rank	DP-MGTD Log-Rank	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2601.04641	Near-perfect accuracy follows differentially private target-text entity sanitization, an input transformation outside the fixed no-perturbation screen.	exclude_perturbation	named detector after differentially private entity sanitization of the target. Near-perfect accuracy follows differentially private target-text entity sanitization, an input transformation outside the fixed no-perturbation screen.	Full-text source 2601.04641
2601.04641	2601.04641:binoculars	DP-MGTD Binoculars	DP-MGTD Binoculars	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2601.04641	Near-perfect accuracy follows differentially private target-text entity sanitization, an input transformation outside the fixed no-perturbation screen.	exclude_perturbation	named detector after differentially private entity sanitization of the target. Near-perfect accuracy follows differentially private target-text entity sanitization, an input transformation outside the fixed no-perturbation screen.	Full-text source 2601.04641
2601.04641	2601.04641:distilbert-f	DP-MGTD DistilBERT-F	DP-MGTD DistilBERT-F	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2601.04641	Near-perfect accuracy follows differentially private target-text entity sanitization, an input transformation outside the fixed no-perturbation screen.	exclude_perturbation	named detector after differentially private entity sanitization of the target. Near-perfect accuracy follows differentially private target-text entity sanitization, an input transformation outside the fixed no-perturbation screen.	Full-text source 2601.04641
2601.04641	2601.04641:roberta-f	DP-MGTD RoBERTa-F	DP-MGTD RoBERTa-F	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization	main DP-MGTD tables; every named detector instantiation has a qualifying high sanitized-text cell and depends on privacy-budget target sanitization	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2601.04641	Near-perfect accuracy follows differentially private target-text entity sanitization, an input transformation outside the fixed no-perturbation screen.	exclude_perturbation	named detector after differentially private entity sanitization of the target. Near-perfect accuracy follows differentially private target-text entity sanitization, an input transformation outside the fixed no-perturbation screen.	Full-text source 2601.04641
2601.03812	2601.03812:bilstm	BiLSTM detector	BiLSTM detector	main classifier table; BiLSTM ROC-AUC 0.94 and DistilBERT 0.96, with lower accuracy/topic-transfer evidence	main classifier table; BiLSTM ROC-AUC 0.94 and DistilBERT 0.96, with lower accuracy/topic-transfer evidence	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2601.03812	DistilBERT reaches 0.96 ROC-AUC but only 88.11 percent accuracy on two topic-split datasets and has no released state, low-FPR row, or fixed speed result.	retain_reject	supervised sequence classifier with the named architecture. DistilBERT reaches 0.96 ROC-AUC but only 88.11 percent accuracy on two topic-split datasets and has no released state, low-FPR row, or fixed speed result.	Full-text source 2601.03812
2601.03812	2601.03812:distilbert	DistilBERT detector	DistilBERT detector	main classifier table; BiLSTM ROC-AUC 0.94 and DistilBERT 0.96, with lower accuracy/topic-transfer evidence	main classifier table; BiLSTM ROC-AUC 0.94 and DistilBERT 0.96, with lower accuracy/topic-transfer evidence	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2601.03812	DistilBERT reaches 0.96 ROC-AUC but only 88.11 percent accuracy on two topic-split datasets and has no released state, low-FPR row, or fixed speed result.	retain_reject	supervised sequence classifier with the named architecture. DistilBERT reaches 0.96 ROC-AUC but only 88.11 percent accuracy on two topic-split datasets and has no released state, low-FPR row, or fixed speed result.	Full-text source 2601.03812
2511.21744	2511.21744:cnn	NEULIF CNN	NEULIF CNN	Tables 2-3 and the Table 3 discussion; CNN and Random Forest are separately fitted, while six named literature comparison states expose a >=0.90 claim on at least one in-domain or small-dataset slice; NEULIF's best balanced-split ROC-AUC is 0.9951 without cross-domain evidence	Tables 2-3 and the Table 3 discussion; CNN and Random Forest are separately fitted, while six named literature comparison states expose a >=0.90 claim on at least one in-domain or small-dataset slice; NEULIF's best balanced-split ROC-AUC is 0.9951 without cross-domain evidence	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.21744	The 0.995 ROC-AUC is one balanced in-domain Kaggle split with no matched Binoculars row, frozen model, cross-domain test, or measured timing artifact.	retain_reject	supervised NEULIF linguistic-feature classifier with the named learner. The 0.995 ROC-AUC is one balanced in-domain Kaggle split with no matched Binoculars row, frozen model, cross-domain test, or measured timing artifact.	Full-text source 2511.21744
2511.21744	2511.21744:random-forest	NEULIF Random Forest	NEULIF Random Forest	Tables 2-3 and the Table 3 discussion; CNN and Random Forest are separately fitted, while six named literature comparison states expose a >=0.90 claim on at least one in-domain or small-dataset slice; NEULIF's best balanced-split ROC-AUC is 0.9951 without cross-domain evidence	Tables 2-3 and the Table 3 discussion; CNN and Random Forest are separately fitted, while six named literature comparison states expose a >=0.90 claim on at least one in-domain or small-dataset slice; NEULIF's best balanced-split ROC-AUC is 0.9951 without cross-domain evidence	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.21744	The 0.995 ROC-AUC is one balanced in-domain Kaggle split with no matched Binoculars row, frozen model, cross-domain test, or measured timing artifact.	retain_reject	supervised NEULIF linguistic-feature classifier with the named learner. The 0.995 ROC-AUC is one balanced in-domain Kaggle split with no matched Binoculars row, frozen model, cross-domain test, or measured timing artifact.	Full-text source 2511.21744
2511.21744	2511.21744:ai-generated-text-detection	AI-generated Text Detection transformer ensemble comparator	AI-generated Text Detection transformer ensemble comparator	Table 3 reproduces a 99% result (F1 0.994) for the cited optimized transformer ensemble; NEULIF does not provide the primary experiment, dataset split, low-FPR result, or artifact.	Table 3 reproduces a 99% result (F1 0.994) for the cited optimized transformer ensemble; NEULIF does not provide the primary experiment, dataset split, low-FPR result, or artifact.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.21744	This is a secondary, incomparable literature claim: NEULIF preserves neither the primary evaluation split nor an official checkpoint, low-FPR evidence, or timing basis, so it cannot support promotion.	retain_reject	the cited optimized neural transformer ensemble, as described only by NEULIF's secondary comparison. This is a secondary, incomparable literature claim: NEULIF preserves neither the primary evaluation split nor an official checkpoint, low-FPR evidence, or timing basis, so it cannot support promotion.	Full-text source 2511.21744
2511.21744	2511.21744:detective-comparator	DeTeCtive literature comparator	DeTeCtive literature comparator	Table 3 reproduces 96% average recall for DeTeCtive and the discussion describes roughly 96%-99% cross-domain recall; these are literature values rather than a NEULIF-run comparison.	Table 3 reproduces 96% average recall for DeTeCtive and the discussion describes roughly 96%-99% cross-domain recall; these are literature values rather than a NEULIF-run comparison.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.21744	This is a secondary literature value without a like-for-like NEULIF evaluation, immutable state, transferable calibration, or fixed two-A6000 timing basis.	exclude_retrieval	the cited DeTeCtive contrastive encoder followed by KNN lookup over retained training embeddings; NEULIF supplies only a secondary comparison value. This is a secondary literature value without a like-for-like NEULIF evaluation, immutable state, transferable calibration, or fixed two-A6000 timing basis.	Full-text source 2511.21744
2511.21744	2511.21744:restricted-embeddings	Restricted Embeddings literature comparator	Restricted Embeddings literature comparator	Table 3 reproduces 91%-95% for Restricted Embeddings and describes in-domain performance plus OOD gains without a common dataset, split, or metric denominator.	Table 3 reproduces 91%-95% for Restricted Embeddings and describes in-domain performance plus OOD gains without a common dataset, split, or metric denominator.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.21744	The 91%-95% range combines unspecified in-domain and OOD contexts from another paper; no common split, exact state, low-FPR calibration, or timing supports promotion.	retain_reject	the cited transformer detector after embedding-subspace pruning, as described only by NEULIF's secondary comparison. The 91%-95% range combines unspecified in-domain and OOD contexts from another paper; no common split, exact state, low-FPR calibration, or timing supports promotion.	Full-text source 2511.21744
2511.21744	2511.21744:chatgpt-detector	ChatGPT Detector literature comparator	ChatGPT Detector literature comparator	Table 3 reproduces 98%-99% for a fine-tuned CamemBERTa/XLM-R ChatGPT detector and immediately notes substantial degradation on novel or adversarial text.	Table 3 reproduces 98%-99% for a fine-tuned CamemBERTa/XLM-R ChatGPT detector and immediately notes substantial degradation on novel or adversarial text.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.21744	The cited in-domain score is explicitly reported to degrade on novel or adversarial text, and NEULIF supplies no exact comparator state, common evaluation, or A6000 timing.	retain_reject	the cited fine-tuned CamemBERTa/XLM-R transformer classifier, as described only by NEULIF's secondary comparison. The cited in-domain score is explicitly reported to degrade on novel or adversarial text, and NEULIF supplies no exact comparator state, common evaluation, or A6000 timing.	Full-text source 2511.21744
2511.21744	2511.21744:roberta-bilstm	RoBERTa plus BiLSTM literature comparator	RoBERTa plus BiLSTM literature comparator	Table 3 reproduces 97% open-set performance for a fine-tuned RoBERTa+BiLSTM system; no common NEULIF dataset, low-FPR comparison, artifact, or timing is supplied.	Table 3 reproduces 97% open-set performance for a fine-tuned RoBERTa+BiLSTM system; no common NEULIF dataset, low-FPR comparison, artifact, or timing is supplied.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.21744	This is a secondary open-set claim without a bound primary experiment, exact fitted state, portable low-FPR calibration, or matched timing.	retain_reject	the cited fine-tuned RoBERTa representation followed by a bidirectional LSTM classifier. This is a secondary open-set claim without a bound primary experiment, exact fitted state, portable low-FPR calibration, or matched timing.	Full-text source 2511.21744
2511.21744	2511.21744:styloai-education	StyloAI Education-dataset result	StyloAI Education-dataset result	The Table 3 footnote and adjacent discussion report 98% for StyloAI on fewer than 200 Education examples but only 81% on the 55,677-example AuTextification dataset, explicitly warning of overfitting.	The Table 3 footnote and adjacent discussion report 98% for StyloAI on fewer than 200 Education examples but only 81% on the 55,677-example AuTextification dataset, explicitly warning of overfitting.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.21744	The paper itself attributes the 98% result to a tiny split and reports only 81% on the much larger corpus; no exact state or matched deployment evidence supports promotion.	retain_reject	the cited StyloAI Random Forest over stylometric features on its small Education split. The paper itself attributes the 98% result to a tiny split and reports only 81% on the much larger corpus; no exact state or matched deployment evidence supports promotion.	Full-text source 2511.21744
2511.17402	2511.17402:roberta-bne	RoBERTa-BNE machine-text classifier	RoBERTa-BNE machine-text classifier	machine-text classification table; RoBERTa-BNE has machine recall 0.9407 and PUCP-Metrix XGBoost is the toolkit's selected/best classifier despite lower aggregate performance	machine-text classification table; RoBERTa-BNE has machine recall 0.9407 and PUCP-Metrix XGBoost is the toolkit's selected/best classifier despite lower aggregate performance	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.17402	Competitive performance concerns a Spanish linguistic-analysis toolkit on readability and detection demonstrations, not a fixed general English detector.	reject_scope	named Spanish machine-text classifier in the PUCP-Metrix toolkit. Competitive performance concerns a Spanish linguistic-analysis toolkit on readability and detection demonstrations, not a fixed general English detector.	Full-text source 2511.17402
2511.17402	2511.17402:pucp-xgb	PUCP-Metrix XGBoost classifier	PUCP-Metrix XGBoost classifier	machine-text classification table; RoBERTa-BNE has machine recall 0.9407 and PUCP-Metrix XGBoost is the toolkit's selected/best classifier despite lower aggregate performance	machine-text classification table; RoBERTa-BNE has machine recall 0.9407 and PUCP-Metrix XGBoost is the toolkit's selected/best classifier despite lower aggregate performance	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.17402	Competitive performance concerns a Spanish linguistic-analysis toolkit on readability and detection demonstrations, not a fixed general English detector.	reject_scope	named Spanish machine-text classifier in the PUCP-Metrix toolkit. Competitive performance concerns a Spanish linguistic-analysis toolkit on readability and detection demonstrations, not a fixed general English detector.	Full-text source 2511.17402
2511.01192	2511.01192:domain-f1	DEER domain-matching/F1 routing	DEER domain-matching/F1 routing	Figure 4 plots the Domain-Matching (F1) routing series and labels its selected value 91.4; Tables 3, 6, and 8 give the downstream domain/length evidence.	Figure 4 plots the Domain-Matching (F1) routing series and labels its selected value 91.4; Tables 3, 6, and 8 give the downstream domain/length evidence.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.01192	The supervised mixture-of-experts claims generalization but lacks a released deployment state and fixed comparator evidence.	retain_reject	supervised mixture-of-experts using the named routing objective/statistic. The supervised mixture-of-experts claims generalization but lacks a released deployment state and fixed comparator evidence.	Full-text source 2511.01192
2511.01192	2511.01192:domain-entropy	DEER domain-matching/entropy routing	DEER domain-matching/entropy routing	Figure 4 plots the Domain-Matching (Entropy) routing series and labels its selected value 1.05; Tables 3, 6, and 8 give the downstream domain/length evidence.	Figure 4 plots the Domain-Matching (Entropy) routing series and labels its selected value 1.05; Tables 3, 6, and 8 give the downstream domain/length evidence.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.01192	The supervised mixture-of-experts claims generalization but lacks a released deployment state and fixed comparator evidence.	retain_reject	supervised mixture-of-experts using the named routing objective/statistic. The supervised mixture-of-experts claims generalization but lacks a released deployment state and fixed comparator evidence.	Full-text source 2511.01192
2511.01192	2511.01192:reward-f1	DEER reward-driven/F1 routing	DEER reward-driven/F1 routing	Figure 4 plots the Reward-Driven (F1) routing series and labels its selected value 94.1; Tables 3, 6, and 8 give the downstream domain/length evidence.	Figure 4 plots the Reward-Driven (F1) routing series and labels its selected value 94.1; Tables 3, 6, and 8 give the downstream domain/length evidence.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.01192	The supervised mixture-of-experts claims generalization but lacks a released deployment state and fixed comparator evidence.	retain_reject	supervised mixture-of-experts using the named routing objective/statistic. The supervised mixture-of-experts claims generalization but lacks a released deployment state and fixed comparator evidence.	Full-text source 2511.01192
2511.01192	2511.01192:reward-entropy	DEER reward-driven/entropy routing	DEER reward-driven/entropy routing	Figure 4 plots the Reward-Driven (Entropy) routing series and labels its selected value 0.39; Tables 3, 6, and 8 give the downstream domain/length evidence.	Figure 4 plots the Reward-Driven (Entropy) routing series and labels its selected value 0.39; Tables 3, 6, and 8 give the downstream domain/length evidence.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.01192	The supervised mixture-of-experts claims generalization but lacks a released deployment state and fixed comparator evidence.	retain_reject	supervised mixture-of-experts using the named routing objective/statistic. The supervised mixture-of-experts claims generalization but lacks a released deployment state and fixed comparator evidence.	Full-text source 2511.01192
2511.00988	2511.00988:chatgpt-e	ChatGPT-E	ChatGPT-E	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.00988	The easy-to-hard supervision framework reports broad effectiveness but no threshold metric, released detector state, or fixed Binoculars and A6000 comparison in the export.	retain_reject	easy-to-hard supervised enhancement of the named detector, or its distilled student. The easy-to-hard supervision framework reports broad effectiveness but no threshold metric, released detector state, or fixed Binoculars and A6000 comparison in the export.	Full-text source 2511.00988
2511.00988	2511.00988:mpu-e	MPU-E	MPU-E	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.00988	The easy-to-hard supervision framework reports broad effectiveness but no threshold metric, released detector state, or fixed Binoculars and A6000 comparison in the export.	retain_reject	easy-to-hard supervised enhancement of the named detector, or its distilled student. The easy-to-hard supervision framework reports broad effectiveness but no threshold metric, released detector state, or fixed Binoculars and A6000 comparison in the export.	Full-text source 2511.00988
2511.00988	2511.00988:radar-e	RADAR-E	RADAR-E	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.00988	The easy-to-hard supervision framework reports broad effectiveness but no threshold metric, released detector state, or fixed Binoculars and A6000 comparison in the export.	retain_reject	easy-to-hard supervised enhancement of the named detector, or its distilled student. The easy-to-hard supervision framework reports broad effectiveness but no threshold metric, released detector state, or fixed Binoculars and A6000 comparison in the export.	Full-text source 2511.00988
2511.00988	2511.00988:ours-kd	Ours-KD	Ours-KD	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer	main/appendix AUROC tables and KD table; every enhanced state crosses 0.90 on at least one LLM/domain cell, with variable low-FPR transfer	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2511.00988	The easy-to-hard supervision framework reports broad effectiveness but no threshold metric, released detector state, or fixed Binoculars and A6000 comparison in the export.	retain_reject	easy-to-hard supervised enhancement of the named detector, or its distilled student. The easy-to-hard supervision framework reports broad effectiveness but no threshold metric, released detector state, or fixed Binoculars and A6000 comparison in the export.	Full-text source 2511.00988
2510.20610	2510.20610:xlm-roberta	BUSTED XLM-RoBERTa submission	BUSTED XLM-RoBERTa submission	official Arabic shared-task table; XLM-RoBERTa is the paper's best submission at 0.7701 macro F1, below the general-detector threshold	official Arabic shared-task table; XLM-RoBERTa is the paper's best submission at 0.7701 macro F1, below the general-detector threshold	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.20610	The 0.7701 F1 result is fifth place on an Arabic shared task and does not establish a general English detector.	reject_scope	fine-tuned XLM-RoBERTa Arabic shared-task classifier. The 0.7701 F1 result is fifth place on an Arabic shared task and does not establish a general English detector.	Full-text source 2510.20610
2510.16549	2510.16549:bert-rs	BERT trained on real plus synthetic reviews	BERT trained on real plus synthetic reviews	Table VI; every named real-plus-synthetic trained backbone has precision, recall, or F1 >=0.90 on at least one real/synthetic peer-review test cell	Table VI; every named real-plus-synthetic trained backbone has precision, recall, or F1 >=0.90 on at least one real/synthetic peer-review test cell	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.16549	The F1 and recall values concern deficient peer-review classification, not AI-authorship detection.	reject_scope	named supervised peer-review classifier trained on real plus LLM-augmented examples. The F1 and recall values concern deficient peer-review classification, not AI-authorship detection.	Full-text source 2510.16549
2510.16549	2510.16549:scibert-rs	SciBERT trained on real plus synthetic reviews	SciBERT trained on real plus synthetic reviews	Table VI; every named real-plus-synthetic trained backbone has precision, recall, or F1 >=0.90 on at least one real/synthetic peer-review test cell	Table VI; every named real-plus-synthetic trained backbone has precision, recall, or F1 >=0.90 on at least one real/synthetic peer-review test cell	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.16549	The F1 and recall values concern deficient peer-review classification, not AI-authorship detection.	reject_scope	named supervised peer-review classifier trained on real plus LLM-augmented examples. The F1 and recall values concern deficient peer-review classification, not AI-authorship detection.	Full-text source 2510.16549
2510.16549	2510.16549:roberta-rs	RoBERTa trained on real plus synthetic reviews	RoBERTa trained on real plus synthetic reviews	Table VI; every named real-plus-synthetic trained backbone has precision, recall, or F1 >=0.90 on at least one real/synthetic peer-review test cell	Table VI; every named real-plus-synthetic trained backbone has precision, recall, or F1 >=0.90 on at least one real/synthetic peer-review test cell	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.16549	The F1 and recall values concern deficient peer-review classification, not AI-authorship detection.	reject_scope	named supervised peer-review classifier trained on real plus LLM-augmented examples. The F1 and recall values concern deficient peer-review classification, not AI-authorship detection.	Full-text source 2510.16549
2510.16549	2510.16549:llama31-rs	Llama-3.1-8B trained on real plus synthetic reviews	Llama-3.1-8B trained on real plus synthetic reviews	Table VI; every named real-plus-synthetic trained backbone has precision, recall, or F1 >=0.90 on at least one real/synthetic peer-review test cell	Table VI; every named real-plus-synthetic trained backbone has precision, recall, or F1 >=0.90 on at least one real/synthetic peer-review test cell	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.16549	The F1 and recall values concern deficient peer-review classification, not AI-authorship detection.	reject_scope	named supervised peer-review classifier trained on real plus LLM-augmented examples. The F1 and recall values concern deficient peer-review classification, not AI-authorship detection.	Full-text source 2510.16549
2510.16549	2510.16549:qwen3-rs	Qwen3-8B trained on real plus synthetic reviews	Qwen3-8B trained on real plus synthetic reviews	Table VI reports the Qwen 3-8B real-plus-synthetic state with 0.9034 precision on the Multi-DR R+S test column; its recall and F1 on that cell are 0.8504 and 0.8738, and its binary-task F1 peaks at 0.8068.	Table VI reports the Qwen 3-8B real-plus-synthetic state with 0.9034 precision on the Multi-DR R+S test column; its recall and F1 on that cell are 0.8504 and 0.8738, and its binary-task F1 peaks at 0.8068.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.16549	The F1 and recall values concern deficient peer-review classification, not AI-authorship detection.	reject_scope	named supervised peer-review classifier trained on real plus LLM-augmented examples. The F1 and recall values concern deficient peer-review classification, not AI-authorship detection.	Full-text source 2510.16549
2510.12608	2510.12608:fastdetectgpt	FastDetectGPT	FastDetectGPT	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.12608	Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	retain_reject	named baseline or classical classifier over the stated StyleDecipher representation. Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	Full-text source 2510.12608
2510.12608	2510.12608:raidar	RAIDAR	RAIDAR	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.12608	Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	retain_reject	named baseline or classical classifier over the stated StyleDecipher representation. Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	Full-text source 2510.12608
2510.12608	2510.12608:r-detect	R-Detect	R-Detect	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.12608	Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	retain_reject	named baseline or classical classifier over the stated StyleDecipher representation. Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	Full-text source 2510.12608
2510.12608	2510.12608:style-tfidf	StyleDecipher TF-IDF representation	StyleDecipher TF-IDF representation	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.12608	Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	retain_reject	named baseline or classical classifier over the stated StyleDecipher representation. Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	Full-text source 2510.12608
2510.12608	2510.12608:style-word2vec	StyleDecipher Word2Vec/GloVe representation	StyleDecipher Word2Vec/GloVe representation	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.12608	Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	retain_reject	named baseline or classical classifier over the stated StyleDecipher representation. Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	Full-text source 2510.12608
2510.12608	2510.12608:style-bert	StyleDecipher BERT representation	StyleDecipher BERT representation	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2510.12608	Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	retain_reject	named baseline or classical classifier over the stated StyleDecipher representation. Supervised stylistic results lack a runnable frozen state and like-for-like low-FPR, length, and A6000 evidence.	Full-text source 2510.12608
