parent_id	account_id	system	account_kind	evidence_locator	qualifying_evidence	parent_title	paper_path	pdf_sha256	text_sha256	resolution_kind	target_id	target_disposition_code	target_disposition	target_artifact_status
2509.26051	2509.26051:xlm-roberta-base	XLM-RoBERTa-base (de-pl-hr-hu-cs)	embedded_result	Eight Central European test languages, Table 3	0.9621 mean AUROC	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	papers/2509.26051.pdf	d66b9ab273376ef805b97f8e1c6626f487e3e52ae39691f08d70c32562c7dea0	18cbd4044a2bf3151698430b36718eedfb0abf9c47dbe6d731f25dd87a333873	embedded_result	2509.26051:xlm-roberta-base	reject_scope	The result is region/language-specific and lacks a frozen fine-tune, general English operating point, and fixed A6000 timing.	Training/evaluation code is promised, but no immutable trained detector checkpoint is released.
2509.26051	2509.26051:xlm-social-de-pl	XLM-RoBERTa-base (de-pl)	embedded_result	Social-media Table 5	0.9412 mean AUROC on regional social media	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	papers/2509.26051.pdf	d66b9ab273376ef805b97f8e1c6626f487e3e52ae39691f08d70c32562c7dea0	18cbd4044a2bf3151698430b36718eedfb0abf9c47dbe6d731f25dd87a333873	embedded_result	2509.26051:xlm-social-de-pl	reject_scope	This separately selected regional fit is benchmark- and language-specific and has no frozen state or fixed A6000 timing.	No immutable fitted state, general-English calibration, or detector timing is released.
2509.26051	2509.26051:xlm-tpr-de-cs	XLM-RoBERTa-base (de-cs)	embedded_result	Low-FPR Table 11	0.8206 mean TPR at 5% FPR with a 0.928 Czech cell	CEAID: Benchmark of Multilingual Machine-Generated Text Detection Methods for Central European Languages	papers/2509.26051.pdf	d66b9ab273376ef805b97f8e1c6626f487e3e52ae39691f08d70c32562c7dea0	18cbd4044a2bf3151698430b36718eedfb0abf9c47dbe6d731f25dd87a333873	embedded_result	2509.26051:xlm-tpr-de-cs	reject_scope	This separately selected regional fit has one narrow fixed-FPR cell and no frozen state or fixed A6000 timing.	No immutable fitted state, general-English calibration, or detector timing is released.
2510.00890	2510.00890:no-calibration	Sci-SpanDet without calibration	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task	Span-level Detection of AI-generated Scientific Text via Contrastive Learning and Structural Calibration	papers/2510.00890.pdf	10bb1be121a29624e222f6f4df5158028ff55ee651c4369dfbc55327e0203d20	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	primary_result	2510.00890:no-calibration	reject_scope	Sci-SpanDet span classifier with the named structural/calibration component removed where specified. The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.	The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.
2510.00890	2510.00890:no-graphenc	Sci-SpanDet without graph encoder	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task	Span-level Detection of AI-generated Scientific Text via Contrastive Learning and Structural Calibration	papers/2510.00890.pdf	10bb1be121a29624e222f6f4df5158028ff55ee651c4369dfbc55327e0203d20	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	primary_result	2510.00890:no-graphenc	reject_scope	Sci-SpanDet span classifier with the named structural/calibration component removed where specified. The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.	The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.
2510.00890	2510.00890:no-mc	Sci-SpanDet without metric contrast	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task	Span-level Detection of AI-generated Scientific Text via Contrastive Learning and Structural Calibration	papers/2510.00890.pdf	10bb1be121a29624e222f6f4df5158028ff55ee651c4369dfbc55327e0203d20	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	primary_result	2510.00890:no-mc	reject_scope	Sci-SpanDet span classifier with the named structural/calibration component removed where specified. The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.	The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.
2510.00890	2510.00890:no-pc	Sci-SpanDet without probability correction	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task	Span-level Detection of AI-generated Scientific Text via Contrastive Learning and Structural Calibration	papers/2510.00890.pdf	10bb1be121a29624e222f6f4df5158028ff55ee651c4369dfbc55327e0203d20	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	primary_result	2510.00890:no-pc	reject_scope	Sci-SpanDet span classifier with the named structural/calibration component removed where specified. The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.	The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.
2510.00890	2510.00890:no-sd	Sci-SpanDet without semantic discrepancy	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task	Span-level Detection of AI-generated Scientific Text via Contrastive Learning and Structural Calibration	papers/2510.00890.pdf	10bb1be121a29624e222f6f4df5158028ff55ee651c4369dfbc55327e0203d20	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	primary_result	2510.00890:no-sd	reject_scope	Sci-SpanDet span classifier with the named structural/calibration component removed where specified. The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.	The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.
2510.00890	2510.00890:no-sl	Sci-SpanDet without structural learning	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task	Span-level Detection of AI-generated Scientific Text via Contrastive Learning and Structural Calibration	papers/2510.00890.pdf	10bb1be121a29624e222f6f4df5158028ff55ee651c4369dfbc55327e0203d20	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	primary_result	2510.00890:no-sl	reject_scope	Sci-SpanDet span classifier with the named structural/calibration component removed where specified. The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.	The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.
2510.00890	2510.00890:scispandet	Sci-SpanDet	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task	Span-level Detection of AI-generated Scientific Text via Contrastive Learning and Structural Calibration	papers/2510.00890.pdf	10bb1be121a29624e222f6f4df5158028ff55ee651c4369dfbc55327e0203d20	407af5ef9dc67a0dd52bbc7d533b0c87d72c47dfcbde10841c7983f6cf6dc951	primary_result	2510.00890:scispandet	reject_scope	Sci-SpanDet span classifier with the named structural/calibration component removed where specified. The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.	The SOTA F1 and AUROC results concern span localization in scientific documents, not document-level general detection.
2510.02319	2510.02319:adv-modernbert	Adversarially trained ModernBERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:adv-modernbert	retain_reject	a direct supervised transformer classifier, with training-time augmented pairs only for the adversarial ModernBERT state. This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.	This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.
2510.02319	2510.02319:albert	Fine-tuned ALBERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:albert	retain_reject	a direct supervised transformer classifier, with training-time augmented pairs only for the adversarial ModernBERT state. This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.	This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.
2510.02319	2510.02319:bert	Fine-tuned BERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:bert	retain_reject	a direct supervised transformer classifier, with training-time augmented pairs only for the adversarial ModernBERT state. This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.	This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.
2510.02319	2510.02319:binoculars	Binoculars comparator	primary_result	Primary PDF full text and all main/appendix result tables	Table VIII reports Binoculars at 0.985 AUROC and 0.857 TPR at 1% FPR on the non-adversarial split, falling to 0.553-0.662 AUROC on the attack mixes.	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:binoculars	retain_reject	the Binoculars cross-model perplexity-ratio statistic. This is the existing DW1 incumbent used as a paper comparator; the attack-mix collapse is evidence against treating the narrow high cell as a new candidate.	This is the existing DW1 incumbent used as a paper comparator; the attack-mix collapse is evidence against treating the narrow high cell as a new candidate.
2510.02319	2510.02319:deberta	Fine-tuned DeBERTa	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:deberta	retain_reject	a direct supervised transformer classifier, with training-time augmented pairs only for the adversarial ModernBERT state. This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.	This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.
2510.02319	2510.02319:distilbert	Fine-tuned DistilBERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:distilbert	retain_reject	a direct supervised transformer classifier, with training-time augmented pairs only for the adversarial ModernBERT state. This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.	This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.
2510.02319	2510.02319:fastdetectgpt	FastDetectGPT comparator	primary_result	Primary PDF full text and all main/appendix result tables	Table VIII reports FastDetectGPT at 0.972 AUROC and 0.813 TPR at 1% FPR on the non-adversarial split, falling to 0.492-0.635 AUROC on the attack mixes.	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:fastdetectgpt	retain_reject	the FastDetectGPT conditional-probability-curvature statistic. The high value is confined to the non-adversarial split and collapses on all attack mixes; this paper supplies no new frozen state, transferable low-FPR calibration, or fixed A6000 timing.	The high value is confined to the non-adversarial split and collapses on all attack mixes; this paper supplies no new frozen state, transferable low-FPR calibration, or fixed A6000 timing.
2510.02319	2510.02319:glimpse	Glimpse comparator	primary_result	Primary PDF full text and all main/appendix result tables	Table VIII reports Glimpse at 0.965 AUROC and 0.790 TPR at 1% FPR on the non-adversarial split, falling to 0.474-0.618 AUROC on the attack mixes.	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:glimpse	commercial_closed	Glimpse reconstructs a source-model token distribution from commercial API top-k probabilities before zero-shot scoring. The high non-adversarial result depends on proprietary source-model top-k probability access, collapses on the attack mixes, and supplies no reproducible frozen service or two-A6000 state.	The high non-adversarial result depends on proprietary source-model top-k probability access, collapses on the attack mixes, and supplies no reproducible frozen service or two-A6000 state.
2510.02319	2510.02319:logrank	LogRank comparator	primary_result	Primary PDF full text and all main/appendix result tables	Table VIII reports LogRank at 0.921 AUROC and 0.682 TPR at 1% FPR on the non-adversarial split, falling to 0.396-0.534 AUROC on the attack mixes.	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:logrank	retain_reject	mean token log-rank under the scoring language model. The high value is confined to the non-adversarial split and collapses on all attack mixes; this paper supplies no new frozen state, transferable low-FPR calibration, or fixed A6000 timing.	The high value is confined to the non-adversarial split and collapses on all attack mixes; this paper supplies no new frozen state, transferable low-FPR calibration, or fixed A6000 timing.
2510.02319	2510.02319:modernbert	Fine-tuned ModernBERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:modernbert	retain_reject	a direct supervised transformer classifier, with training-time augmented pairs only for the adversarial ModernBERT state. This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.	This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.
2510.02319	2510.02319:pife-modernbert	PIFE-augmented ModernBERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:pife-modernbert	exclude_rewriting	named supervised transformer; adversarial state adds augmented pairs; PIFE scores a canonicalized target discrepancy. PIFE standardizes the target through a multi-stage transformation and scores the rewrite discrepancy, violating the no-rewriting boundary.	PIFE standardizes the target through a multi-stage transformation and scores the rewrite discrepancy, violating the no-rewriting boundary.
2510.02319	2510.02319:roberta	Fine-tuned RoBERTa	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:roberta	retain_reject	a direct supervised transformer classifier, with training-time augmented pairs only for the adversarial ModernBERT state. This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.	This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.
2510.02319	2510.02319:xlnet	Fine-tuned XLNet	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks	Modeling the Attack: Detecting AI-Generated Text by Quantifying Adversarial Perturbations	papers/2510.02319.pdf	0867f4be40c925e414b5538f2bcd40c0b8a3873bbfb6be5b0c17aa8f6d98a16d	897af365d1bbc5aec46c359efd983d65317170fb7490c7c435c3a7d078fdad43	primary_result	2510.02319:xlnet	retain_reject	a direct supervised transformer classifier, with training-time augmented pairs only for the adversarial ModernBERT state. This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.	This direct classifier is not the PIFE target-transformation path, but its high in-domain AUC degrades on semantic attacks and no qualifying frozen cross-distribution state, low-FPR calibration, or fixed A6000 comparison is established.
2510.03502	2510.03502:arabertv2-base	AraBERTv2-Base	embedded_result	Six-source Arabic ALHD aggregate	0.913 accuracy, 0.913 macro F1, and 0.990 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:arabertv2-base	reject_scope	The Arabic benchmark result lacks a frozen fine-tune, general English transfer, fixed low-FPR evidence, and deployment timing.	Benchmark code and base model are public; no official trained ALHD detector state is released.
2510.03502	2510.03502:arabertv2-large	AraBERTv2-Large	embedded_result	Six-source Arabic ALHD aggregate	0.923 accuracy, 0.924 macro F1, and 0.989 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:arabertv2-large	reject_scope	The Arabic benchmark result lacks a frozen fine-tune, general English transfer, fixed low-FPR evidence, and deployment timing.	Benchmark code and base model are public; no official trained ALHD detector state is released.
2510.03502	2510.03502:araelectra	AraElectra	embedded_result	Six-source Arabic ALHD aggregate	0.917 accuracy, 0.917 macro F1, and 0.989 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:araelectra	reject_scope	The Arabic benchmark result lacks a frozen fine-tune, general English transfer, fixed low-FPR evidence, and deployment timing.	Benchmark code and base model are public; no official trained ALHD detector state is released.
2510.03502	2510.03502:arberv2	ARBERv2	embedded_result	Six-source Arabic ALHD aggregate	0.888 accuracy, 0.888 macro F1, and 0.976 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:arberv2	reject_scope	High AUROC masks sub-0.90 accuracy/F1 and remains Arabic-specific without a public fine-tune or low-FPR evidence.	Benchmark code and base model are public; no official trained ALHD detector state is released.
2510.03502	2510.03502:asafaya-bert-base	Asafaya-BERT-Base	embedded_result	Six-source Arabic ALHD aggregate	0.889 accuracy, 0.889 macro F1, and 0.983 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:asafaya-bert-base	reject_scope	High AUROC masks sub-0.90 accuracy/F1 and remains Arabic-specific without a public fine-tune or low-FPR evidence.	Benchmark code and base model are public; no official trained ALHD detector state is released.
2510.03502	2510.03502:asafaya-bert-large	Asafaya-BERT-Large	embedded_result	Six-source Arabic ALHD aggregate	0.902 accuracy, 0.903 macro F1, and 0.987 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:asafaya-bert-large	reject_scope	The Arabic benchmark result lacks a frozen fine-tune, general English transfer, fixed low-FPR evidence, and deployment timing.	Benchmark code and base model are public; no official trained ALHD detector state is released.
2510.03502	2510.03502:google-mbert	Google-mBERT	embedded_result	Six-source Arabic ALHD aggregate	0.887 accuracy, 0.889 macro F1, and 0.973 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:google-mbert	reject_scope	High AUROC masks sub-0.90 accuracy/F1 and remains Arabic-specific without a public fine-tune or low-FPR evidence.	Benchmark code and base model are public; no official trained ALHD detector state is released.
2510.03502	2510.03502:linearsvc	LinearSVC	embedded_result	Six-source Arabic ALHD aggregate	0.827 accuracy, 0.809 macro F1, and 0.907 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:linearsvc	reject_scope	Marginal AUROC accompanies weak F1 on an Arabic-only benchmark and no frozen model, low-FPR result, or timing.	Official MIT benchmark code is public; no fitted classifier artifact is released.
2510.03502	2510.03502:logistic-regression	LogisticRegression	embedded_result	Six-source Arabic ALHD aggregate	0.813 accuracy, 0.798 macro F1, and 0.916 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:logistic-regression	reject_scope	AUROC above 0.90 masks weak F1 on an Arabic-only benchmark and no frozen model, low-FPR result, or timing.	Official MIT benchmark code is public; no fitted classifier artifact is released.
2510.03502	2510.03502:marbert	MARBERT	embedded_result	Six-source Arabic ALHD aggregate	0.890 accuracy, 0.893 macro F1, and 0.978 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:marbert	reject_scope	High AUROC masks sub-0.90 accuracy/F1 and remains Arabic-specific without a public fine-tune or low-FPR evidence.	Benchmark code and base model are public; no official trained ALHD detector state is released.
2510.03502	2510.03502:random-forest	RandomForest	embedded_result	Six-source Arabic ALHD aggregate	0.800 accuracy, 0.784 macro F1, and 0.918 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:random-forest	reject_scope	AUROC above 0.90 masks weak F1 on an Arabic-only benchmark and no frozen model, low-FPR result, or timing.	Official MIT benchmark code is public; no fitted classifier artifact is released.
2510.03502	2510.03502:xlm-r-base	XLM-R-Base	embedded_result	Six-source Arabic ALHD aggregate	0.894 accuracy, 0.893 macro F1, and 0.980 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:xlm-r-base	reject_scope	High AUROC masks sub-0.90 accuracy/F1 and remains Arabic-specific without a public fine-tune or low-FPR evidence.	Benchmark code and base model are public; no official trained ALHD detector state is released.
2510.03502	2510.03502:xlm-r-large	XLM-R-Large	embedded_result	Six-source Arabic ALHD aggregate	0.913 accuracy, 0.915 macro F1, and 0.990 ROC-AUC	ALHD: A Large-Scale and Multigenre Benchmark Dataset for Arabic LLM-Generated Text Detection	papers/2510.03502.pdf	320c1cb9be69b9c5e7c9579f9860d2f96bb860cebfd88a12d1e2e68b20d58261	d9f2da2af690f34636fe5ae58816ff4f04c7a0e3cddc714997dee67db991d092	embedded_result	2510.03502:xlm-r-large	reject_scope	The Arabic benchmark result lacks a frozen fine-tune, general English transfer, fixed low-FPR evidence, and deployment timing.	Benchmark code and base model are public; no official trained ALHD detector state is released.
