parent_id	account_id	resolution_kind	target_id
2506.02959	2506.02959:lrr	primary_result	2506.02959:lrr
2506.02959	2506.02959:xlnet	primary_result	2506.02959:xlnet
2506.02959	2506.02959:roberta	primary_result	2506.02959:roberta
2506.01702	2506.01702:gemma2-2b	primary_result	2506.01702:gemma2-2b
2506.01702	2506.01702:gemma2-9b-it	primary_result	2506.01702:gemma2-9b-it
2506.01702	2506.01702:qwen3-4b	primary_result	2506.01702:qwen3-4b
2506.01702	2506.01702:qwen3-8b	primary_result	2506.01702:qwen3-8b
2506.01702	2506.01702:qwen3-14b	primary_result	2506.01702:qwen3-14b
2506.01702	2506.01702:mdok-binary	primary_result	2506.01702:mdok-binary
2506.01702	2506.01702:tfidf-baseline	primary_result	2506.01702:tfidf-baseline
2505.24523	2505.24523:mage	embedded_result	2505.24523:mage
2505.24523	2505.24523:radar	embedded_result	2505.24523:radar
2505.24523	2505.24523:binoculars	embedded_result	2505.24523:binoculars
2505.24523	2505.24523:svm	embedded_result	2505.24523:svm
2505.24523	2505.24523:roberta	embedded_result	2505.24523:roberta
2505.15261	2505.15261:full	primary_result	2505.15261:full
2505.15261	2505.15261:without-multi-agent	primary_result	2505.15261:without-multi-agent
2505.15261	2505.15261:without-guidelines	primary_result	2505.15261:without-guidelines
2505.15261	2505.15261:without-adaptive-routing	primary_result	2505.15261:without-adaptive-routing
2505.15261	2505.15261:without-steer-calibration	primary_result	2505.15261:without-steer-calibration
2505.14271	2505.14271:llmdetectaive	primary_result	2505.14271:llmdetectaive
2505.14271	2505.14271:t5-sentinel	primary_result	2505.14271:t5-sentinel
2505.14271	2505.14271:faid	primary_result	2505.14271:faid
2505.14271	2505.14271:faid-multilingual-e5	primary_result	2505.14271:faid-multilingual-e5
2505.14271	2505.14271:faid-xlmr	primary_result	2505.14271:faid-xlmr
2505.14271	2505.14271:faid-unsup-simcse-xlmr	primary_result	2505.14271:faid-unsup-simcse-xlmr
2505.14271	2505.14271:faid-knn	primary_result	2505.14271:faid-knn
2505.14271	2505.14271:faid-fuzzy-cmeans	primary_result	2505.14271:faid-fuzzy-cmeans
2505.13855	2505.13855:qwen18b	primary_result	2505.13855:qwen18b
2505.13855	2505.13855:qwen32b	primary_result	2505.13855:qwen32b
2505.13855	2505.13855:qwen-moe	primary_result	2505.13855:qwen-moe
2505.13855	2505.13855:equal-vote	primary_result	2505.13855:equal-vote
2505.13855	2505.13855:weighted-vote	primary_result	2505.13855:weighted-vote
2505.13855	2505.13855:jt-domain	primary_result	2505.13855:jt-domain
2505.13855	2505.13855:jt-scratch	primary_result	2505.13855:jt-scratch
2505.13855	2505.13855:dogen	primary_result	2505.13855:dogen
2505.12507	2505.12507:npr	primary_result	2505.12507:npr
2505.12507	2505.12507:lrr	primary_result	2505.12507:lrr
2505.12507	2505.12507:rank	primary_result	2505.12507:rank
2505.12507	2505.12507:entropy	primary_result	2505.12507:entropy
2505.12507	2505.12507:logrank	primary_result	2505.12507:logrank
2505.12507	2505.12507:likelihood	primary_result	2505.12507:likelihood
2505.12507	2505.12507:glimpse	primary_result	2505.12507:glimpse
2505.12507	2505.12507:binoculars	primary_result	2505.12507:binoculars
2505.12507	2505.12507:dnagpt	primary_result	2505.12507:dnagpt
2505.12507	2505.12507:fastdetectgpt	primary_result	2505.12507:fastdetectgpt
2505.12507	2505.12507:roberta-qa	primary_result	2505.12507:roberta-qa
2505.12507	2505.12507:radar	primary_result	2505.12507:radar
2505.12507	2505.12507:gptzero	primary_result	2505.12507:gptzero
2505.12507	2505.12507:detective	primary_result	2505.12507:detective
2505.12507	2505.12507:lm2	primary_result	2505.12507:lm2
2505.12507	2505.12507:lm2-gpt2-tokenizer	primary_result	2505.12507:lm2-gpt2-tokenizer
2505.12507	2505.12507:lm2-u	primary_result	2505.12507:lm2-u
2505.12507	2505.12507:lm2-w	primary_result	2505.12507:lm2-w
2505.12507	2505.12507:lm2-uw	primary_result	2505.12507:lm2-uw
2505.12507	2505.12507:lm2-no-bert	primary_result	2505.12507:lm2-no-bert
2505.11550	2505.11550:full	primary_result	2505.11550:full
2505.11550	2505.11550:optimized	primary_result	2505.11550:optimized
2505.11550	2505.11550:simple	primary_result	2505.11550:simple
2505.05084	2505.05084:binoculars-vanilla	primary_result	2505.05084:binoculars-vanilla
2505.05084	2505.05084:binoculars-max-f1	primary_result	2505.05084:binoculars-max-f1
2505.05084	2505.05084:binoculars-platt	primary_result	2505.05084:binoculars-platt
2505.05084	2505.05084:binoculars-isotonic	primary_result	2505.05084:binoculars-isotonic
2505.05084	2505.05084:binoculars-mcp	primary_result	2505.05084:binoculars-mcp
2504.21019	2504.21019:uniform	primary_result	2504.21019:uniform
2504.21019	2504.21019:gaussian	primary_result	2504.21019:gaussian
2504.11369	2504.11369:log-l	embedded_result	2504.11369:log-l
2504.11369	2504.11369:log-r	embedded_result	2504.11369:log-r
2504.11369	2504.11369:gltr	embedded_result	2504.11369:gltr
2504.11369	2504.11369:lrr	embedded_result	2504.11369:lrr
2504.11369	2504.11369:lm-d	embedded_result	2504.11369:lm-d
2504.11369	2504.11369:detective	embedded_result	2504.11369:detective
2504.11369	2504.11369:otbdetector	embedded_result	2504.11369:otbdetector
2504.11369	2504.11369:rank	embedded_result	2504.11369:rank
2504.11369	2504.11369:entropy	embedded_result	2504.11369:entropy
2504.11369	2504.11369:fastdetectgpt	embedded_result	2504.11369:fastdetectgpt
2504.11369	2504.11369:openai-detector	embedded_result	2504.11369:openai-detector
2504.11369	2504.11369:chatgpt-detector	embedded_result	2504.11369:chatgpt-detector
2504.02873	2504.02873:short-phd	primary_result	2504.02873:short-phd
2503.22338	2503.22338:svc-raidar	primary_result	2503.22338:svc-raidar
2503.22338	2503.22338:svc-nela	primary_result	2503.22338:svc-nela
2503.22338	2503.22338:svc-combined	primary_result	2503.22338:svc-combined
2503.22338	2503.22338:rf-raidar	primary_result	2503.22338:rf-raidar
2503.22338	2503.22338:rf-nela	primary_result	2503.22338:rf-nela
2503.22338	2503.22338:rf-combined	primary_result	2503.22338:rf-combined
2503.22338	2503.22338:xgb-raidar	primary_result	2503.22338:xgb-raidar
2503.22338	2503.22338:xgb-nela	primary_result	2503.22338:xgb-nela
2503.22338	2503.22338:xgb-combined	primary_result	2503.22338:xgb-combined
2503.15044	2503.15044:roberta	embedded_result	2503.15044:roberta
2503.15044	2503.15044:mlp	embedded_result	2503.15044:mlp
2503.15044	2503.15044:xgboost	embedded_result	2503.15044:xgboost
2503.15044	2503.15044:logistic-regression	embedded_result	2503.15044:logistic-regression
2503.15044	2503.15044:svm	embedded_result	2503.15044:svm
2503.15044	2503.15044:random-forest	embedded_result	2503.15044:random-forest
2503.00032	2503.00032:exaone-paraphrase	primary_result	2503.00032:exaone-paraphrase
2503.00032	2503.00032:pos-lr	primary_result	2503.00032:pos-lr
2503.00032	2503.00032:punctuation-lr	primary_result	2503.00032:punctuation-lr
2503.00032	2503.00032:pos-rf	primary_result	2503.00032:pos-rf
2503.00032	2503.00032:punctuation-rf	primary_result	2503.00032:punctuation-rf
2503.00032	2503.00032:punctuation-svm	primary_result	2503.00032:punctuation-svm
2503.00032	2503.00032:all-lr	primary_result	2503.00032:all-lr
2503.00032	2503.00032:pos-punctuation-lr	primary_result	2503.00032:pos-punctuation-lr
2503.00032	2503.00032:pos-spacing-lr	primary_result	2503.00032:pos-spacing-lr
2503.00032	2503.00032:punctuation-spacing-lr	primary_result	2503.00032:punctuation-spacing-lr
2502.16857	2502.16857:original-xsmall	primary_result	2502.16857:original-xsmall
2502.16857	2502.16857:original-small	primary_result	2502.16857:original-small
2502.16857	2502.16857:original-base	primary_result	2502.16857:original-base
2502.16857	2502.16857:noised-xsmall	primary_result	2502.16857:noised-xsmall
2502.16857	2502.16857:noised-small	primary_result	2502.16857:noised-small
2502.16857	2502.16857:noised-base	primary_result	2502.16857:noised-base
2502.16857	2502.16857:double-small	primary_result	2502.16857:double-small
2502.16857	2502.16857:ensemble-small	primary_result	2502.16857:ensemble-small
2502.15654	2502.15654:roberta	embedded_result	2502.15654:roberta
2502.15654	2502.15654:deberta-v3	embedded_result	2502.15654:deberta-v3
2502.15654	2502.15654:modernbert	embedded_result	2502.15654:modernbert
2502.15654	2502.15654:mage-longformer	embedded_result	2502.15654:mage-longformer
2502.12734	2502.12734:greater-d	primary_result	2502.12734:greater-d
2502.12734	2502.12734:greater-a-query	primary_result	2502.12734:greater-a-query
2502.12734	2502.12734:greater-a-zero-query	primary_result	2502.12734:greater-a-zero-query
2502.12611	2502.12611:binoculars	embedded_result	2502.12611:binoculars
2502.12611	2502.12611:fastdetectgpt	embedded_result	2502.12611:fastdetectgpt
2502.12611	2502.12611:detectgpt	embedded_result	2502.12611:detectgpt
2502.12611	2502.12611:gltr	embedded_result	2502.12611:gltr
2502.12611	2502.12611:chatgpt-roberta	embedded_result	2502.12611:chatgpt-roberta
2502.12611	2502.12611:radar	embedded_result	2502.12611:radar
2502.12611	2502.12611:xgb-classifier	embedded_result	2502.12611:xgb-classifier
2502.12611	2502.12611:extra-trees	embedded_result	2502.12611:extra-trees
2502.12611	2502.12611:mlp-classifier	embedded_result	2502.12611:mlp-classifier
2502.12611	2502.12611:linear-svc	embedded_result	2502.12611:linear-svc
2502.12611	2502.12611:random-forest	embedded_result	2502.12611:random-forest
2502.12611	2502.12611:linear-discriminant-analysis	embedded_result	2502.12611:linear-discriminant-analysis
2502.12611	2502.12611:logistic-regression	embedded_result	2502.12611:logistic-regression
2502.12611	2502.12611:bagging-classifier	embedded_result	2502.12611:bagging-classifier
2502.12611	2502.12611:voting-classifier	embedded_result	2502.12611:voting-classifier
2502.12611	2502.12611:decision-tree	embedded_result	2502.12611:decision-tree
2502.12611	2502.12611:gradient-boosting	embedded_result	2502.12611:gradient-boosting
2502.12611	2502.12611:adaboost	embedded_result	2502.12611:adaboost
2502.12611	2502.12611:extra-tree	embedded_result	2502.12611:extra-tree
2502.12611	2502.12611:bernoulli-nb	embedded_result	2502.12611:bernoulli-nb
2502.12064	2502.12064:english-gpt2-small	primary_result	2502.12064:english-gpt2-small
2502.12064	2502.12064:multilingual-gpt2-xl	primary_result	2502.12064:multilingual-gpt2-xl
2502.11336	2502.11336:roberta	primary_result	2502.11336:roberta
2502.11336	2502.11336:lr-gltr	primary_result	2502.11336:lr-gltr
2502.11336	2502.11336:dna-gpt	primary_result	2502.11336:dna-gpt
2502.11336	2502.11336:exagpt-2000	primary_result	2502.11336:exagpt-2000
2502.11336	2502.11336:exagpt-500	primary_result	2502.11336:exagpt-500
2502.11336	2502.11336:exagpt-500-ivfpq	primary_result	2502.11336:exagpt-500-ivfpq
2502.04528	2502.04528:fairopt	primary_result	2502.04528:fairopt
2502.04528	2502.04528:desklib-fairopt	primary_result	2502.04528:desklib-fairopt
2502.04528	2502.04528:desklib-static	primary_result	2502.04528:desklib-static
2501.18998	2501.18998:fastdetectgpt-baseline	primary_result	2501.18998:fastdetectgpt-baseline
2501.18998	2501.18998:fastdetectgpt-bert	primary_result	2501.18998:fastdetectgpt-bert
2501.18998	2501.18998:fastdetectgpt-elmo	primary_result	2501.18998:fastdetectgpt-elmo
2501.18998	2501.18998:fastdetectgpt-fasttext	primary_result	2501.18998:fastdetectgpt-fasttext
2501.18998	2501.18998:fastdetectgpt-glove	primary_result	2501.18998:fastdetectgpt-glove
2501.18998	2501.18998:fastdetectgpt-tmae	primary_result	2501.18998:fastdetectgpt-tmae
2501.18998	2501.18998:fastdetectgpt-word2vec	primary_result	2501.18998:fastdetectgpt-word2vec
2501.14288	2501.14288:deberta	primary_result	2501.14288:deberta
2501.14288	2501.14288:deberta-lstm	primary_result	2501.14288:deberta-lstm
2501.14288	2501.14288:deberta-lstm-attention	primary_result	2501.14288:deberta-lstm-attention
2501.14288	2501.14288:target-shuffling	primary_result	2501.14288:target-shuffling
2501.14288	2501.14288:ensemble	primary_result	2501.14288:ensemble
2501.11914	2501.11914:inverse-perplexity-en	primary_result	2501.11914:inverse-perplexity-en
2501.11914	2501.11914:inverse-perplexity-multi	primary_result	2501.11914:inverse-perplexity-multi
2501.11012	2501.11012:english-advacheck	embedded_result	2501.11012:english-advacheck
2501.11012	2501.11012:english-unibuc-nlp	embedded_result	2501.11012:english-unibuc-nlp
2501.11012	2501.11012:english-fraunhofer-sit	embedded_result	2501.11012:english-fraunhofer-sit
2501.11012	2501.11012:english-grape	embedded_result	2501.11012:english-grape
2501.11012	2501.11012:english-techexperts-ipn	embedded_result	2501.11012:english-techexperts-ipn
2501.11012	2501.11012:english-turquaz	embedded_result	2501.11012:english-turquaz
2501.11012	2501.11012:english-szegedai	embedded_result	2501.11012:english-szegedai
2501.11012	2501.11012:english-aaig	embedded_result	2501.11012:english-aaig
2501.11012	2501.11012:english-dcbu	embedded_result	2501.11012:english-dcbu
2501.11012	2501.11012:english-alfa	embedded_result	2501.11012:english-alfa
2501.11012	2501.11012:english-l3i-plus-plus	embedded_result	2501.11012:english-l3i-plus-plus
2501.11012	2501.11012:english-luxveri	embedded_result	2501.11012:english-luxveri
2501.11012	2501.11012:english-azlearning	embedded_result	2501.11012:english-azlearning
2501.11012	2501.11012:english-honghanhh	embedded_result	2501.11012:english-honghanhh
2501.11012	2501.11012:english-baseline	embedded_result	2501.11012:english-baseline
2501.11012	2501.11012:english-vx1291	embedded_result	2501.11012:english-vx1291
2501.11012	2501.11012:english-rockstart	embedded_result	2501.11012:english-rockstart
2501.11012	2501.11012:multilingual-grape	embedded_result	2501.11012:multilingual-grape
2501.11012	2501.11012:multilingual-rockstart	embedded_result	2501.11012:multilingual-rockstart
2501.11012	2501.11012:multilingual-nota-ai	embedded_result	2501.11012:multilingual-nota-ai
2501.11012	2501.11012:multilingual-luxveri	embedded_result	2501.11012:multilingual-luxveri
2501.11012	2501.11012:multilingual-baseline	embedded_result	2501.11012:multilingual-baseline
2501.11012	2501.11012:multilingual-techexperts-ipn	embedded_result	2501.11012:multilingual-techexperts-ipn
2501.11012	2501.11012:multilingual-azlearning	embedded_result	2501.11012:multilingual-azlearning
2501.11012	2501.11012:multilingual-nampfiev1995	embedded_result	2501.11012:multilingual-nampfiev1995
2501.11012	2501.11012:multilingual-starlight1	embedded_result	2501.11012:multilingual-starlight1
2501.11012	2501.11012:multilingual-abit7431	embedded_result	2501.11012:multilingual-abit7431
2501.11012	2501.11012:multilingual-fraunhofer-sit	embedded_result	2501.11012:multilingual-fraunhofer-sit
2501.11012	2501.11012:multilingual-mail6djj	embedded_result	2501.11012:multilingual-mail6djj
2501.11012	2501.11012:multilingual-saehyunma	embedded_result	2501.11012:multilingual-saehyunma
2501.11012	2501.11012:multilingual-seven	embedded_result	2501.11012:multilingual-seven
2501.11012	2501.11012:multilingual-jojoc	embedded_result	2501.11012:multilingual-jojoc
2501.11012	2501.11012:multilingual-yaoxy	embedded_result	2501.11012:multilingual-yaoxy
2501.11012	2501.11012:multilingual-bennben	embedded_result	2501.11012:multilingual-bennben
2501.11012	2501.11012:multilingual-fangsifan	embedded_result	2501.11012:multilingual-fangsifan
2501.11012	2501.11012:multilingual-yuwert777	embedded_result	2501.11012:multilingual-yuwert777
2501.11012	2501.11012:multilingual-honghanhh	embedded_result	2501.11012:multilingual-honghanhh
2501.11012	2501.11012:multilingual-tmarchitan	embedded_result	2501.11012:multilingual-tmarchitan
2501.11012	2501.11012:multilingual-sohailwaleed2	embedded_result	2501.11012:multilingual-sohailwaleed2
2501.09813	2501.09813:qwen2.5-0.5b	embedded_result	2501.09813:qwen2.5-0.5b
2501.08913	2501.08913:leidos-v1.0.3	embedded_result	2501.08913:leidos-v1.0.3
2501.08913	2501.08913:leidos-v1.0.2	embedded_result	2501.08913:leidos-v1.0.2
2501.08913	2501.08913:leidos-v1.0.4	embedded_result	2501.08913:leidos-v1.0.4
2501.08913	2501.08913:leidos-v1.0.1	embedded_result	2501.08913:leidos-v1.0.1
2501.08913	2501.08913:pangram	embedded_result	2501.08913:pangram
2501.08913	2501.08913:ustc-bupt-r-l-focal-loss	embedded_result	2501.08913:ustc-bupt-r-l-focal-loss
2501.08913	2501.08913:alert-v1.1	embedded_result	2501.08913:alert-v1.1
2501.08913	2501.08913:cnlp-nits-distilbert	embedded_result	2501.08913:cnlp-nits-distilbert
2501.08913	2501.08913:alert-v1.2	embedded_result	2501.08913:alert-v1.2
2501.08913	2501.08913:lux-rb-roai	embedded_result	2501.08913:lux-rb-roai
2501.08913	2501.08913:lux-roai-bert	embedded_result	2501.08913:lux-roai-bert
2501.08913	2501.08913:lux-finetuned-rb	embedded_result	2501.08913:lux-finetuned-rb
2501.08913	2501.08913:lux-radar-r-l	embedded_result	2501.08913:lux-radar-r-l
2501.08913	2501.08913:cnlp-adv-submission-3	embedded_result	2501.08913:cnlp-adv-submission-3
2501.08913	2501.08913:cnlp-adv-new-detector	embedded_result	2501.08913:cnlp-adv-new-detector
2501.08913	2501.08913:ustc-roberta-dataaug	embedded_result	2501.08913:ustc-roberta-dataaug
2501.08913	2501.08913:binoculars	embedded_result	2501.08913:binoculars
2501.08913	2501.08913:mosaic-5	embedded_result	2501.08913:mosaic-5
2501.08913	2501.08913:gltr	embedded_result	2501.08913:gltr
2501.08913	2501.08913:openai-roberta-large	embedded_result	2501.08913:openai-roberta-large
2501.03940	2501.03940:radar-ft	primary_result	2501.03940:radar-ft
2501.03940	2501.03940:m4-roberta-base	primary_result	2501.03940:m4-roberta-base
2501.03940	2501.03940:m4-xlm-roberta	primary_result	2501.03940:m4-xlm-roberta
2501.03940	2501.03940:mage-longformer	primary_result	2501.03940:mage-longformer
2501.03940	2501.03940:gltr	primary_result	2501.03940:gltr
2501.03940	2501.03940:raid-rb-gpt2	primary_result	2501.03940:raid-rb-gpt2
2501.03940	2501.03940:raid-rl-gpt2	primary_result	2501.03940:raid-rl-gpt2
2501.03940	2501.03940:raid-rb-cgpt	primary_result	2501.03940:raid-rb-cgpt
2501.03940	2501.03940:raid-radar	primary_result	2501.03940:raid-radar
2501.03940	2501.03940:raid-fastdetectgpt	primary_result	2501.03940:raid-fastdetectgpt
2501.03940	2501.03940:raid-binoculars	primary_result	2501.03940:raid-binoculars
2501.03940	2501.03940:raid-gptzero	primary_result	2501.03940:raid-gptzero
2501.03940	2501.03940:raid-originality	primary_result	2501.03940:raid-originality
2501.03940	2501.03940:raid-winston	primary_result	2501.03940:raid-winston
2501.03940	2501.03940:raid-zerogpt	primary_result	2501.03940:raid-zerogpt
2501.03940	2501.03940:mage-roberta-base	primary_result	2501.03940:mage-roberta-base
2501.03940	2501.03940:mage-radar-ptm	primary_result	2501.03940:mage-radar-ptm
2501.03940	2501.03940:raidft-pawn-gpt2	primary_result	2501.03940:raidft-pawn-gpt2
2501.03940	2501.03940:raidft-pawn-llama	primary_result	2501.03940:raidft-pawn-llama
2501.03940	2501.03940:raidft-longformer	primary_result	2501.03940:raidft-longformer
2501.03940	2501.03940:raidft-roberta	primary_result	2501.03940:raidft-roberta
2501.03940	2501.03940:raidft-radar-ptm	primary_result	2501.03940:raidft-radar-ptm
2501.03940	2501.03940:raidft-radar	primary_result	2501.03940:raidft-radar
2501.03940	2501.03940:gpt2	primary_result	2501.03940:gpt2
2501.03940	2501.03940:llama31-1b	primary_result	2501.03940:llama31-1b
2501.03940	2501.03940:hsff-gpt2	primary_result	2501.03940:hsff-gpt2
2501.03940	2501.03940:hsff-llama31-1b	primary_result	2501.03940:hsff-llama31-1b
2501.03940	2501.03940:mpn-gpt2	primary_result	2501.03940:mpn-gpt2
2501.03940	2501.03940:mpn-llama31-1b	primary_result	2501.03940:mpn-llama31-1b
2501.03940	2501.03940:ens-gpt2-llama	primary_result	2501.03940:ens-gpt2-llama
2501.03940	2501.03940:ens-2gpt2-2llama	primary_result	2501.03940:ens-2gpt2-2llama
2501.03940	2501.03940:ens-2gpt2	primary_result	2501.03940:ens-2gpt2
2501.03940	2501.03940:ens-2llama	primary_result	2501.03940:ens-2llama
2501.03940	2501.03940:ens-gpt2-llama-qwen	primary_result	2501.03940:ens-gpt2-llama-qwen
