parent_id	account_id	system	account_kind	evidence_locator	qualifying_evidence
2510.16549	2510.16549:qwen3-rs	Qwen3-8B trained on real plus synthetic reviews	primary_result	Primary PDF full text and all main/appendix result tables	Table VI; every named real-plus-synthetic trained backbone has precision, recall, or F1 >=0.90 on at least one real/synthetic peer-review test cell
2510.12608	2510.12608:fastdetectgpt	FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer
2510.12608	2510.12608:raidar	RAIDAR	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer
2510.12608	2510.12608:r-detect	R-Detect	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer
2510.12608	2510.12608:style-tfidf	StyleDecipher TF-IDF representation	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer
2510.12608	2510.12608:style-word2vec	StyleDecipher Word2Vec/GloVe representation	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer
2510.12608	2510.12608:style-bert	StyleDecipher BERT representation	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer
2510.12608	2510.12608:style-sbert	StyleDecipher SBERT representation	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-3; the three comparison detectors and each named StyleDecipher representation cross 0.90 on a domain accuracy/F1 cell, with weaker transfer
2510.12476	2510.12476:lastde	Lastde	embedded_result	M4-general generator aggregates and personalized Table 2	97.69% Cohere and 97.48% ChatGPT AUROC, falling to 6.67% on personalized GPT-4o
2510.12476	2510.12476:lastde-plus-plus	Lastde++	embedded_result	M4-general generator aggregates and personalized Table 2	98.22% Cohere and 98.67% ChatGPT AUROC, falling to 39.78% on personalized Qwen3-4B
2510.12476	2510.12476:log-likelihood	Log-Likelihood	embedded_result	M4-general generator aggregates and personalized Table 2	93.12% Cohere and 93.76% ChatGPT AUROC, falling to 9.23% on personalized Qwen3-4B
2510.12476	2510.12476:logrank	LogRank	embedded_result	M4-general generator aggregates and personalized Table 2	94.21% Cohere and 94.94% ChatGPT AUROC, falling to 10.44% on personalized Qwen3-4B
2510.12476	2510.12476:detect-lrr	Detect-LRR	embedded_result	M4-general generator aggregates and personalized Table 2	94.88% Cohere and 96.13% ChatGPT AUROC, falling to 19.43% on personalized Qwen3-4B
2510.12476	2510.12476:fastdetectgpt	FastDetectGPT	embedded_result	M4-general generator aggregates and personalized Table 2	98.78% Cohere and 98.99% ChatGPT AUROC, falling to 8.71% on personalized Qwen3-4B
2510.03502	2510.03502:arabertv2-large	AraBERTv2-Large	embedded_result	Six-source Arabic ALHD aggregate	0.923 accuracy, 0.924 macro F1, and 0.989 ROC-AUC
2510.03502	2510.03502:araelectra	AraElectra	embedded_result	Six-source Arabic ALHD aggregate	0.917 accuracy, 0.917 macro F1, and 0.989 ROC-AUC
2510.03502	2510.03502:arabertv2-base	AraBERTv2-Base	embedded_result	Six-source Arabic ALHD aggregate	0.913 accuracy, 0.913 macro F1, and 0.990 ROC-AUC
2510.03502	2510.03502:xlm-r-large	XLM-R-Large	embedded_result	Six-source Arabic ALHD aggregate	0.913 accuracy, 0.915 macro F1, and 0.990 ROC-AUC
2510.03502	2510.03502:asafaya-bert-large	Asafaya-BERT-Large	embedded_result	Six-source Arabic ALHD aggregate	0.902 accuracy, 0.903 macro F1, and 0.987 ROC-AUC
2510.03502	2510.03502:xlm-r-base	XLM-R-Base	embedded_result	Six-source Arabic ALHD aggregate	0.894 accuracy, 0.893 macro F1, and 0.980 ROC-AUC
2510.03502	2510.03502:marbert	MARBERT	embedded_result	Six-source Arabic ALHD aggregate	0.890 accuracy, 0.893 macro F1, and 0.978 ROC-AUC
2510.03502	2510.03502:asafaya-bert-base	Asafaya-BERT-Base	embedded_result	Six-source Arabic ALHD aggregate	0.889 accuracy, 0.889 macro F1, and 0.983 ROC-AUC
2510.03502	2510.03502:arberv2	ARBERv2	embedded_result	Six-source Arabic ALHD aggregate	0.888 accuracy, 0.888 macro F1, and 0.976 ROC-AUC
2510.03502	2510.03502:google-mbert	Google-mBERT	embedded_result	Six-source Arabic ALHD aggregate	0.887 accuracy, 0.889 macro F1, and 0.973 ROC-AUC
2510.03502	2510.03502:linearsvc	LinearSVC	embedded_result	Six-source Arabic ALHD aggregate	0.827 accuracy, 0.809 macro F1, and 0.907 ROC-AUC
2510.03502	2510.03502:logistic-regression	LogisticRegression	embedded_result	Six-source Arabic ALHD aggregate	0.813 accuracy, 0.798 macro F1, and 0.916 ROC-AUC
2510.03502	2510.03502:random-forest	RandomForest	embedded_result	Six-source Arabic ALHD aggregate	0.800 accuracy, 0.784 macro F1, and 0.918 ROC-AUC
2510.00890	2510.00890:scispandet	Sci-SpanDet	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task
2510.00890	2510.00890:no-sd	Sci-SpanDet without semantic discrepancy	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task
2510.00890	2510.00890:no-graphenc	Sci-SpanDet without graph encoder	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task
2510.00890	2510.00890:no-mc	Sci-SpanDet without metric contrast	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task
2510.00890	2510.00890:no-sl	Sci-SpanDet without structural learning	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task
2510.00890	2510.00890:no-calibration	Sci-SpanDet without calibration	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task
2510.00890	2510.00890:no-pc	Sci-SpanDet without probability correction	primary_result	Primary PDF full text and all main/appendix result tables	Table 2; full Sci-SpanDet and all six component ablations report AUROC 0.9008-0.9263 on the span-level scientific-text task
2509.26051	2509.26051:llama-3.2-3b	Llama-3.2-3B	embedded_result	Eight Central European test languages	0.9758 mean AUROC
2509.26051	2509.26051:mdeberta-v3-base	mDeBERTa-v3-base	embedded_result	Eight Central European test languages	0.9739 mean AUROC
2509.26051	2509.26051:gemma-2-2b	Gemma-2-2B	embedded_result	Eight Central European test languages	0.9660 mean AUROC
2509.26051	2509.26051:xlm-roberta-base	XLM-RoBERTa-base	embedded_result	Eight Central European test languages	0.9621 mean AUROC
2509.26051	2509.26051:fastdetectgpt	FastDetectGPT	embedded_result	Central-European Tables 4-5	0.9667 AUROC on Llama-2 generations and 0.9090 on Slovenian news, but 0.7830 generator mean
2509.26051	2509.26051:binoculars	Binoculars	embedded_result	Central-European Tables 4-5	0.9555 AUROC on Llama-2 generations but 0.7603 generator mean and 0.7699 social-media mean
2509.26051	2509.26051:llm-deviation	LLM-Deviation / MFD	embedded_result	Central-European Table 5	0.9083 Czech, 0.9025 Croatian, and 0.9072 Slovenian news AUROC but 0.7060 news mean
2509.25154	2509.25154:roberta	RoBERTa	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Figure 4; four SLM states, three J-Detector learners, and two feature-removal states reach F1 or AUROC >=0.90 on a judgment dataset/group-size slice
2509.25154	2509.25154:roberta-candidates	RoBERTa with candidate texts	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Figure 4; four SLM states, three J-Detector learners, and two feature-removal states reach F1 or AUROC >=0.90 on a judgment dataset/group-size slice
2509.25154	2509.25154:longformer	Longformer	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Figure 4; four SLM states, three J-Detector learners, and two feature-removal states reach F1 or AUROC >=0.90 on a judgment dataset/group-size slice
2509.25154	2509.25154:longformer-candidates	Longformer with candidate texts	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Figure 4; four SLM states, three J-Detector learners, and two feature-removal states reach F1 or AUROC >=0.90 on a judgment dataset/group-size slice
2509.25154	2509.25154:jdetector-lgbm	J-Detector LGBM	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Figure 4; four SLM states, three J-Detector learners, and two feature-removal states reach F1 or AUROC >=0.90 on a judgment dataset/group-size slice
2509.25154	2509.25154:jdetector-rf	J-Detector Random Forest	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Figure 4; four SLM states, three J-Detector learners, and two feature-removal states reach F1 or AUROC >=0.90 on a judgment dataset/group-size slice
2509.25154	2509.25154:jdetector-xgb	J-Detector XGBoost	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Figure 4; four SLM states, three J-Detector learners, and two feature-removal states reach F1 or AUROC >=0.90 on a judgment dataset/group-size slice
2509.25154	2509.25154:jdetector-no-llm	J-Detector without LLM-enhanced features	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Figure 4; four SLM states, three J-Detector learners, and two feature-removal states reach F1 or AUROC >=0.90 on a judgment dataset/group-size slice
2509.25154	2509.25154:jdetector-no-linguistic	J-Detector without linguistic features	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Figure 4; four SLM states, three J-Detector learners, and two feature-removal states reach F1 or AUROC >=0.90 on a judgment dataset/group-size slice
2509.22147	2509.22147:word2vec-lr	Word2Vec LR	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:word2vec-rf	Word2Vec RF	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:word2vec-xgb	Word2Vec XGB	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:word2vec-lda	Word2Vec LDA	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:word2vec-svm	Word2Vec SVM	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:tfidf-lr	TF-IDF LR	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:tfidf-rf	TF-IDF RF	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:tfidf-xgb	TF-IDF XGB	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:tfidf-lda	TF-IDF LDA	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:tfidf-svm	TF-IDF SVM	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-cnn	Binary CNN	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-rnn	Binary RNN	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-lstm	Binary LSTM	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-bilstm	Binary BiLSTM	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-bigru	Binary BiGRU	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-cnn-lstm	Binary CNN-LSTM	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-cnn-bilstm	Binary CNN-BiLSTM	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-cnn-bigru	Binary CNN-BiGRU	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-bert	Binary BERT	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-distilbert	Binary DistilBERT	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-roberta	Binary RoBERTa	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-deberta	Binary DeBERTa	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:binary-modernbert	Binary ModernBERT	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:implicit-bert	Implicit-method BERT	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:implicit-distilbert	Implicit-method DistilBERT	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:implicit-roberta	Implicit-method RoBERTa	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:implicit-deberta	Implicit-method DeBERTa	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.22147	2509.22147:implicit-modernbert	Implicit-method ModernBERT	primary_result	Primary PDF full text and all main/appendix result tables	binary Tables 3-4; every listed feature/learner or implicit transformer has accuracy/F1 >=0.90; segmentation and multiclass tables are excluded tasks
2509.21269	2509.21269:english-only	Mistral-7B classifier	embedded_result	LLMTrace English test set	98.48% mean accuracy and 97.95% TPR at 1% FPR
2509.21269	2509.21269:russian-only	Mistral-7B classifier	embedded_result	LLMTrace Russian test set	98.43% mean accuracy and 97.78% TPR at 1% FPR
2509.21269	2509.21269:bilingual	Mistral-7B classifier	embedded_result	LLMTrace bilingual test set	98.46% mean accuracy and 97.93% TPR at 1% FPR
2509.18880	2509.18880:gpt2	DivEye GPT-2	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-4 and 6; each listed backbone/boosted state reaches AUROC >=0.90 somewhere; boosted Binoculars stays below 0.90 and is not an account
2509.18880	2509.18880:falcon7b	DivEye Falcon-7B	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-4 and 6; each listed backbone/boosted state reaches AUROC >=0.90 somewhere; boosted Binoculars stays below 0.90 and is not an account
2509.18880	2509.18880:llama31-8b	DivEye Llama-3.1-8B	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-4 and 6; each listed backbone/boosted state reaches AUROC >=0.90 somewhere; boosted Binoculars stays below 0.90 and is not an account
2509.18880	2509.18880:mistral7b	DivEye Mistral-7B-v0.3	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-4 and 6; each listed backbone/boosted state reaches AUROC >=0.90 somewhere; boosted Binoculars stays below 0.90 and is not an account
2509.18880	2509.18880:boost-radar	DivEye+RADAR	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-4 and 6; each listed backbone/boosted state reaches AUROC >=0.90 somewhere; boosted Binoculars stays below 0.90 and is not an account
2509.18880	2509.18880:boost-detectllm	DivEye+DetectLLM	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-4 and 6; each listed backbone/boosted state reaches AUROC >=0.90 somewhere; boosted Binoculars stays below 0.90 and is not an account
2509.18880	2509.18880:boost-fastdetectgpt	DivEye+FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-4 and 6; each listed backbone/boosted state reaches AUROC >=0.90 somewhere; boosted Binoculars stays below 0.90 and is not an account
2509.18880	2509.18880:boost-biscope	DivEye+BiScope	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-4 and 6; each listed backbone/boosted state reaches AUROC >=0.90 somewhere; boosted Binoculars stays below 0.90 and is not an account
2510.02319	2510.02319:bert	Fine-tuned BERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks
2510.02319	2510.02319:distilbert	Fine-tuned DistilBERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks
2510.02319	2510.02319:roberta	Fine-tuned RoBERTa	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks
2510.02319	2510.02319:xlnet	Fine-tuned XLNet	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks
2510.02319	2510.02319:albert	Fine-tuned ALBERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks
2510.02319	2510.02319:deberta	Fine-tuned DeBERTa	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks
2510.02319	2510.02319:modernbert	Fine-tuned ModernBERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks
2510.02319	2510.02319:adv-modernbert	Adversarially trained ModernBERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks
2510.02319	2510.02319:pife-modernbert	PIFE-augmented ModernBERT	primary_result	Primary PDF full text and all main/appendix result tables	Tables IV-VII; seven base fine-tunes, adversarial ModernBERT, and PIFE all have AUC >0.90; only PIFE remains strong on most semantic attacks
2509.15550	2509.15550:biscope	BiScope	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2: BiScope reaches 99.74% AUROC on the Arxiv/Gemini cell but averages 91.17% over nine in-domain cells and 82.28% over four public benchmarks.
2509.15550	2509.15550:entropy	Entropy	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2: Entropy reaches 91.17% AUROC on one WritingPrompts cell but averages 75.26% over nine in-domain cells and 67.82% over four public benchmarks.
2509.15550	2509.15550:likelihood	Likelihood	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2: Likelihood reaches 95.52% AUROC on one WritingPrompts cell but averages 78.87% over nine in-domain cells and 71.73% over four public benchmarks.
2509.15550	2509.15550:logrank	LogRank	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2: LogRank reaches 94.53% AUROC on one WritingPrompts cell but averages 78.26% over nine in-domain cells and 72.91% over four public benchmarks.
2509.15550	2509.15550:detectgpt	DetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2: DetectGPT reaches 92.18% AUROC on one Arxiv cell but averages 74.42% over nine in-domain cells and 59.02% over four public benchmarks.
2509.15550	2509.15550:fastdetectgpt	FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2: FastDetectGPT averages 96.20% AUROC over nine in-domain cells but only 85.07% over four public benchmarks.
2509.15550	2509.15550:binoculars	Binoculars	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2: Binoculars averages 97.39% AUROC over nine in-domain cells and 86.08% over four public benchmarks.
2509.15550	2509.15550:lastde-plus	Lastde++	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2: Lastde++ averages 94.90% AUROC over nine in-domain cells but only 82.00% over four public benchmarks.
2509.15550	2509.15550:dna-default	DNA-DetectLLM default repair	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2: default DNA-DetectLLM averages 98.30% AUROC over nine in-domain cells and 90.86% over four public benchmarks.
2509.15550	2509.15550:dna-low-high	DNA-DetectLLM low-to-high repair	primary_result	Primary PDF full text and all main/appendix result tables	Table 1: the DNA-DetectLLM low-to-high repair order averages 97.43% AUROC over nine dataset/generator cells.
2509.15550	2509.15550:dna-high-low	DNA-DetectLLM high-to-low repair	primary_result	Primary PDF full text and all main/appendix result tables	Table 1: the DNA-DetectLLM high-to-low repair order averages 98.16% AUROC over nine dataset/generator cells.
2509.15550	2509.15550:dna-sequential	DNA-DetectLLM sequential repair	primary_result	Primary PDF full text and all main/appendix result tables	Table 1: the DNA-DetectLLM sequential repair order averages 98.23% AUROC over nine dataset/generator cells.
2509.15550	2509.15550:dna-mistral	DNA-DetectLLM Mistral model pair	primary_result	Primary PDF full text and all main/appendix result tables	Figure 6 evaluates the Mistral DNA-DetectLLM observer/reference pair; the text says all four pairs beat the baselines and the best plotted pair reaches 92.4% and 90.7% AUROC on the plotted tasks.
2509.15550	2509.15550:dna-llama2	DNA-DetectLLM Llama-2 model pair	primary_result	Primary PDF full text and all main/appendix result tables	Figure 6 evaluates the Llama-2 DNA-DetectLLM observer/reference pair; the text says all four pairs beat the baselines and the best plotted pair reaches 92.4% and 90.7% AUROC on the plotted tasks.
2509.15550	2509.15550:dna-llama3	DNA-DetectLLM Llama-3 model pair	primary_result	Primary PDF full text and all main/appendix result tables	Figure 6 evaluates the Llama-3 DNA-DetectLLM observer/reference pair; the text says all four pairs beat the baselines and the best plotted pair reaches 92.4% and 90.7% AUROC on the plotted tasks.
2509.14268	2509.14268:qwen2-0.5b	DetectAnyLLM Qwen2-0.5B scoring model	primary_result	Primary PDF full text and all main/appendix result tables	main DDL/reference-clustering tables and scoring-model ablation; each named proxy configuration has a qualifying high cell
2509.14268	2509.14268:gpt-j-6b	DetectAnyLLM GPT-J-6B scoring model	primary_result	Primary PDF full text and all main/appendix result tables	main DDL/reference-clustering tables and scoring-model ablation; each named proxy configuration has a qualifying high cell
2509.14268	2509.14268:gpt-neo-2.7b	DetectAnyLLM GPT-Neo-2.7B scoring model	primary_result	Primary PDF full text and all main/appendix result tables	main DDL/reference-clustering tables and scoring-model ablation; each named proxy configuration has a qualifying high cell
2509.02499	2509.02499:lr-roberta	MoSEs-lr + RoBERTa	primary_result	Primary PDF full text and all main/appendix result tables	main MoSEs-lr/MoSEs-xg tables; all six learner/base-detector pairings cross 0.90 and depend on the stylistics reference repository
2509.02499	2509.02499:lr-fastdetectgpt	MoSEs-lr + FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	main MoSEs-lr/MoSEs-xg tables; all six learner/base-detector pairings cross 0.90 and depend on the stylistics reference repository
2509.02499	2509.02499:lr-lastde	MoSEs-lr + Lastde	primary_result	Primary PDF full text and all main/appendix result tables	main MoSEs-lr/MoSEs-xg tables; all six learner/base-detector pairings cross 0.90 and depend on the stylistics reference repository
2509.02499	2509.02499:xg-roberta	MoSEs-xg + RoBERTa	primary_result	Primary PDF full text and all main/appendix result tables	main MoSEs-lr/MoSEs-xg tables; all six learner/base-detector pairings cross 0.90 and depend on the stylistics reference repository
2509.02499	2509.02499:xg-fastdetectgpt	MoSEs-xg + FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	main MoSEs-lr/MoSEs-xg tables; all six learner/base-detector pairings cross 0.90 and depend on the stylistics reference repository
2509.02499	2509.02499:xg-lastde	MoSEs-xg + Lastde	primary_result	Primary PDF full text and all main/appendix result tables	main MoSEs-lr/MoSEs-xg tables; all six learner/base-detector pairings cross 0.90 and depend on the stylistics reference repository
2509.00731	2509.00731:roberta	RoBERTa encoder	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-4; RoBERTa/BERT/FastText development metrics exceed 0.90, Qwen LoRA ranks 4/8/16 score 0.9431/0.9376/0.9594 accuracy, and DeepSeek ranks 4/8/16 qualify by 0.9079 accuracy, 0.9008 AI F1, and 0.9293 accuracy
2509.00731	2509.00731:bert	BERT encoder	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-4; RoBERTa/BERT/FastText development metrics exceed 0.90, Qwen LoRA ranks 4/8/16 score 0.9431/0.9376/0.9594 accuracy, and DeepSeek ranks 4/8/16 qualify by 0.9079 accuracy, 0.9008 AI F1, and 0.9293 accuracy
2509.00731	2509.00731:fasttext	FastText classifier	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-4; RoBERTa/BERT/FastText development metrics exceed 0.90, Qwen LoRA ranks 4/8/16 score 0.9431/0.9376/0.9594 accuracy, and DeepSeek ranks 4/8/16 qualify by 0.9079 accuracy, 0.9008 AI F1, and 0.9293 accuracy
2509.00731	2509.00731:qwen-r4	Qwen2.5-7B LoRA rank 4	primary_result	Primary PDF full text and all main/appendix result tables	Tables 2-4; RoBERTa/BERT/FastText development metrics exceed 0.90, Qwen LoRA ranks 4/8/16 score 0.9431/0.9376/0.9594 accuracy, and DeepSeek ranks 4/8/16 qualify by 0.9079 accuracy, 0.9008 AI F1, and 0.9293 accuracy
